ShadowDaggers,SafariMesh,Field-Tested,3.14736842105e-05,1
ShadowDaggers,SafariMesh,Well-Worn,9.57894736842e-06,1
ShadowDaggers,SafariMesh,Battle-Scarred,7.52631578947e-05,1
ShadowDaggers,Scorched,FactoryNew,9.57894736842e-06,1
ShadowDaggers,Scorched,MinimalWear,1.09473684211e-05,1
ShadowDaggers,Scorched,Field-Tested,3.14736842105e-05,1
ShadowDaggers,Scorched,Well-Worn,9.57894736842e-06,1
ShadowDaggers,Scorched,Battle-Scarred,7.52631578947e-05,1
ShadowDaggers,Slaughter,FactoryNew,2.52077562327e-05,1
ShadowDaggers,Slaughter,MinimalWear,2.88088642659e-05,1
ShadowDaggers,Slaughter,Field-Tested,8.28254847645e-05,1
ShadowDaggers,Stained,FactoryNew,9.57894736842e-06,1
ShadowDaggers,Stained,MinimalWear,1.09473684211e-05,1
ShadowDaggers,Stained,Field-Tested,3.14736842105e-05,1
ShadowDaggers,Stained,Well-Worn,9.57894736842e-06,1
ShadowDaggers,Stained,Battle-Scarred,7.52631578947e-05,1
ShadowDaggers,UrbanMasked,FactoryNew,9.57894736842e-06,1
ShadowDaggers,UrbanMasked,MinimalWear,1.09473684211e-05,1
ShadowDaggers,UrbanMasked,Field-Tested,3.14736842105e-05,1
ShadowDaggers,UrbanMasked,Well-Worn,9.57894736842e-06,1
ShadowDaggers,UrbanMasked,Battle-Scarred,7.52631578947e-05,1
BowieKnife,vanilla,vanilla,0.000136842105263,1
USP-S,KillConfirmed,FactoryNew,0.000224,2
USP-S,KillConfirmed,MinimalWear,0.000256,2
USP-S,KillConfirmed,Field-Tested,0.000736,2
USP-S,KillConfirmed,Well-Worn,0.000224,2
USP-S,KillConfirmed,Battle-Scarred,0.00176,2
M4A1-S,GoldenCoil,FactoryNew,0.000224,2
M4A1-S,GoldenCoil,MinimalWear,0.000256,2
M4A1-S,GoldenCoil,Field-Tested,0.000736,2
M4A1-S,GoldenCoil,Well-Worn,0.000224,2
M4A1-S,GoldenCoil,Battle-Scarred,0.00176,2
SSG08,BigIron,MinimalWear,0.000917562724014,3
SSG08,BigIron,Field-Tested,0.00263799283154,3
SSG08,BigIron,Well-Worn,0.000802867383513,3
SSG08,BigIron,Battle-Scarred,0.0063082437276,3
G3SG1,Flux,FactoryNew,0.000746666666667,3
G3SG1,Flux,MinimalWear,0.000853333333333,3
G3SG1,Flux,Field-Tested,0.00245333333333,3
G3SG1,Flux,Well-Worn,0.000746666666667,3
G3SG1,Flux,Battle-Scarred,0.00586666666667,3
AK-47,FrontsideMisty,FactoryNew,0.000746666666667,3
AK-47,FrontsideMisty,MinimalWear,0.000853333333333,3
AK-47,FrontsideMisty,Field-Tested,0.00245333333333,3
AK-47,FrontsideMisty,Well-Worn,0.000746666666667,3
AK-47,FrontsideMisty,Battle-Scarred,0.00586666666667,3
P250,Wingshot,FactoryNew,0.0027965,4
P250,Wingshot,MinimalWear,0.003196,4
P250,Wingshot,Field-Tested,0.0091885,4
P250,Wingshot,Well-Worn,0.0027965,4
P250,Wingshot,Battle-Scarred,0.0219725,4
MP7,SpecialDelivery,Field-Tested,0.01081,4
MP7,SpecialDelivery,Well-Worn,0.00329,4
MP7,SpecialDelivery,Battle-Scarred,0.02585,4
M249,NebulaCrusader,FactoryNew,0.0027965,4
M249,NebulaCrusader,MinimalWear,0.003196,4
M249,NebulaCrusader,Field-Tested,0.0091885,4
M249,NebulaCrusader,Well-Worn,0.0027965,4
M249,NebulaCrusader,Battle-Scarred,0.0219725,4
GalilAR,StoneCold,MinimalWear,0.00343655913978,4
GalilAR,StoneCold,Field-Tested,0.00988010752688,4
GalilAR,StoneCold,Well-Worn,0.00300698924731,4
GalilAR,StoneCold,Battle-Scarred,0.023626344086,4
XM1014,Scumbria,FactoryNew,0.01776,5
XM1014,Scumbria,MinimalWear,0.0202971428571,5
XM1014,Scumbria,Field-Tested,0.0583542857143,5
XM1014,Scumbria,Well-Worn,0.01776,5
SCAR-20,GreenMarine,FactoryNew,0.01776,5
SCAR-20,GreenMarine,MinimalWear,0.0202971428571,5
SCAR-20,GreenMarine,Field-Tested,0.0583542857143,5
SCAR-20,GreenMarine,Well-Worn,0.01776,5
MAG-7,CobaltCore,MinimalWear,0.0106205980066,5
MAG-7,CobaltCore,Field-Tested,0.0305342192691,5
MAG-7,CobaltCore,Battle-Scarred,0.0730166112957,5
MAC-10,Rangeen,FactoryNew,0.0085935483871,5
MAC-10,Rangeen,MinimalWear,0.00982119815668,5
MAC-10,Rangeen,Field-Tested,0.0282359447005,5
MAC-10,Rangeen,Battle-Scarred,0.0675207373272,5
Glock-18,Wraiths,MinimalWear,0.00982119815668,5
Glock-18,Wraiths,Field-Tested,0.0282359447005,5
Glock-18,Wraiths,Well-Worn,0.0085935483871,5
Glock-18,Wraiths,Battle-Scarred,0.0675207373272,5
FAMAS,SurvivorZ,FactoryNew,0.007992,5
FAMAS,SurvivorZ,MinimalWear,0.00913371428571,5
FAMAS,SurvivorZ,Field-Tested,0.0262594285714,5
FAMAS,SurvivorZ,Well-Worn,0.007992,5
FAMAS,SurvivorZ,Battle-Scarred,0.0627942857143,5
DualBerettas,DualingDragons,FactoryNew,0.007992,5
DualBerettas,DualingDragons,MinimalWear,0.00913371428571,5
DualBerettas,DualingDragons,Field-Tested,0.0262594285714,5
DualBerettas,DualingDragons,Well-Worn,0.007992,5
DualBerettas,DualingDragons,Battle-Scarred,0.0627942857143,5
